,Problem,spc,n_formulae,n_atoms,contains_include,full_file_name
22458,SET192-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET192-6.p
22459,SET064+1.p, FOF_THM_RFO_SEQ,44.0,102.0,,TPTP-v9.0.0/Problems/SET/SET064+1.p
22460,SET145-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET145-6.p
22461,SET925+1.p, FOF_THM_RFO_SEQ,6.0,9.0,,TPTP-v9.0.0/Problems/SET/SET925+1.p
22462,SET931+1.p, FOF_THM_RFO_SEQ,8.0,17.0,,TPTP-v9.0.0/Problems/SET/SET931+1.p
22463,SET047-5.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET047-5.p
22464,SET151-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET151-6.p
22465,SET607^3.p, TH0_THM_EQU_NAR,29.0,39.0,,TPTP-v9.0.0/Problems/SET/SET607^3.p
22466,SET179-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET179-6.p
22467,SET919+1.p, FOF_THM_RFO_SEQ,10.0,22.0,,TPTP-v9.0.0/Problems/SET/SET919+1.p
22468,SET027+3.p, FOF_THM_RFO_NEQ,3.0,7.0,,TPTP-v9.0.0/Problems/SET/SET027+3.p
22469,SET568-6.rm,,,,,TPTP-v9.0.0/Problems/SET/SET568-6.rm
22470,SET696+4.p, FOF_THM_RFO_SEQ,12.0,31.0,,TPTP-v9.0.0/Problems/SET/SET696+4.p
22471,SET384-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET384-6.p
22472,SET390-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET390-6.p
22473,SET594+3.p, FOF_THM_RFO_SEQ,9.0,20.0,,TPTP-v9.0.0/Problems/SET/SET594+3.p
22474,SET012-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET012-3.p
22475,SET580+3.p, FOF_THM_RFO_SEQ,7.0,15.0,,TPTP-v9.0.0/Problems/SET/SET580+3.p
22476,SET421-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET421-6.p
22477,SET347-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET347-6.p
22478,SET353-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET353-6.p
22479,SET435-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET435-6.p
22480,SET409-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET409-6.p
22481,SET864-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET864-1.p
22482,SET858-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET858-1.p
22483,SET721+4.p, FOF_THM_RFO_SEQ,29.0,132.0,,TPTP-v9.0.0/Problems/SET/SET721+4.p
22484,SET555-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET555-6.p
22485,SET233-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET233-6.p
22486,SET227-6.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SET/SET227-6.p
22487,SET735+4.p, FOF_THM_RFO_SEQ,29.0,135.0,,TPTP-v9.0.0/Problems/SET/SET735+4.p
22488,SET541-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET541-6.p
22489,SET709+4.p, FOF_THM_RFO_SEQ,29.0,131.0,,TPTP-v9.0.0/Problems/SET/SET709+4.p
22490,SET886+1.p, FOF_THM_RFO_SEQ,7.0,9.0,,TPTP-v9.0.0/Problems/SET/SET886+1.p
22491,SET104+1.p, FOF_THM_RFO_SEQ,44.0,102.0,,TPTP-v9.0.0/Problems/SET/SET104+1.p
22492,SET025-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET025-6.p
22493,SET609+3.p, FOF_THM_RFO_SEQ,10.0,22.0,,TPTP-v9.0.0/Problems/SET/SET609+3.p
22494,SET621+3.p, FOF_THM_RFO_SEQ,12.0,22.0,,TPTP-v9.0.0/Problems/SET/SET621+3.p
22495,SET879+1.p, FOF_THM_RFO_SEQ,6.0,11.0,,TPTP-v9.0.0/Problems/SET/SET879+1.p
22496,SET635+3.p, FOF_THM_RFO_SEQ,16.0,28.0,,TPTP-v9.0.0/Problems/SET/SET635+3.p
22497,SET623+3.p, FOF_THM_RFO_SEQ,15.0,21.0,,TPTP-v9.0.0/Problems/SET/SET623+3.p
22498,SET637+3.p, FOF_THM_RFO_SEQ,9.0,19.0,,TPTP-v9.0.0/Problems/SET/SET637+3.p
22499,SET033-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET033-6.p
22500,SET027-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET027-6.p
22501,SET890+1.p, FOF_THM_RFO_SEQ,10.0,21.0,,TPTP-v9.0.0/Problems/SET/SET890+1.p
22502,SET884+1.p, FOF_THM_RFO_SEQ,9.0,19.0,,TPTP-v9.0.0/Problems/SET/SET884+1.p
22503,SET219-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET219-6.p
22504,SET231-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET231-6.p
22505,SET897+1.rm,,8.0,16.0,,TPTP-v9.0.0/Problems/SET/SET897+1.rm
22506,SET557-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET557-6.p
22507,SET723+4.p, FOF_THM_RFO_SEQ,29.0,134.0,,TPTP-v9.0.0/Problems/SET/SET723+4.p
22508,SET543-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET543-6.p
22509,SET737+4.p, FOF_THM_RFO_SEQ,29.0,135.0,,TPTP-v9.0.0/Problems/SET/SET737+4.p
22510,SET225-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET225-6.p
22511,SET379-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET379-6.p
22512,SET063^4.p, TH0_THM_EQU_NAR,71.0,269.0,,TPTP-v9.0.0/Problems/SET/SET063^4.p
22513,SET345-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET345-6.p
22514,SET423-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET423-6.p
22515,SET437-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET437-6.p
22516,SET351-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET351-6.p
22517,SET596+3.p, FOF_THM_RFO_SEQ,11.0,24.0,,TPTP-v9.0.0/Problems/SET/SET596+3.p
22518,SET838-2.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SET/SET838-2.p
22519,SET582+3.p, FOF_THM_RFO_SEQ,11.0,26.0,,TPTP-v9.0.0/Problems/SET/SET582+3.p
22520,SET386-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET386-6.p
22521,SET694+4.p, FOF_THM_RFO_SEQ,12.0,30.0,,TPTP-v9.0.0/Problems/SET/SET694+4.p
22522,SET392-6.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SET/SET392-6.p
22523,SET038-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET038-3.p
22524,SET927+1.p, FOF_THM_RFO_SEQ,6.0,13.0,,TPTP-v9.0.0/Problems/SET/SET927+1.p
22525,SET611^3.p, TH0_THM_EQU_NAR,29.0,40.0,,TPTP-v9.0.0/Problems/SET/SET611^3.p
22526,SET147-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET147-6.p
22527,SET099+1.p, FOF_THM_RFO_SEQ,44.0,105.0,,TPTP-v9.0.0/Problems/SET/SET099+1.p
22528,SET153-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET153-6.p
22529,SET045-5.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET045-5.p
22530,SET933+1.p, FOF_THM_RFO_SEQ,7.0,11.0,,TPTP-v9.0.0/Problems/SET/SET933+1.p
22531,SET066+1.p, FOF_THM_RFO_SEQ,44.0,101.0,,TPTP-v9.0.0/Problems/SET/SET066+1.p
22532,SET072+1.p, FOF_THM_RFO_SEQ,44.0,104.0,,TPTP-v9.0.0/Problems/SET/SET072+1.p
22533,SET184-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET184-6.p
22534,SET025-8.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET025-8.p
22535,SET190-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET190-6.p
22536,SET191-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET191-6.p
22537,SET926^12.p, TH0_THM_EQU_NAR,48.0,125.0,,TPTP-v9.0.0/Problems/SET/SET926^12.p
22538,SET185-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET185-6.p
22539,SET073+1.p, FOF_THM_RFO_SEQ,44.0,102.0,,TPTP-v9.0.0/Problems/SET/SET073+1.p
22540,SET781+3.p, FOF_SAT_RFO_SEQ,43.0,100.0,,TPTP-v9.0.0/Problems/SET/SET781+3.p
22541,SET067+1.p, FOF_THM_RFO_SEQ,44.0,101.0,,TPTP-v9.0.0/Problems/SET/SET067+1.p
22542,SET044-5.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET044-5.p
22543,SET152-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET152-6.p
22544,SET932+1.p, FOF_THM_RFO_SEQ,8.0,16.0,,TPTP-v9.0.0/Problems/SET/SET932+1.p
22545,SET926+1.p, FOF_THM_RFO_SEQ,7.0,11.0,,TPTP-v9.0.0/Problems/SET/SET926+1.p
22546,SET098+1.p, FOF_THM_RFO_SEQ,44.0,105.0,,TPTP-v9.0.0/Problems/SET/SET098+1.p
22547,SET146-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET146-6.p
22548,SET039-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET039-3.p
22549,SET393-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET393-6.p
22550,SET387-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET387-6.p
22551,SET695+4.p, FOF_THM_RFO_SEQ,12.0,33.0,,TPTP-v9.0.0/Problems/SET/SET695+4.p
22552,SET583+3.p, FOF_THM_RFO_SEQ,4.0,10.0,,TPTP-v9.0.0/Problems/SET/SET583+3.p
22553,SET839-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET839-2.p
22554,SET597+3.p, FOF_THM_RFO_SEQ,9.0,24.0,,TPTP-v9.0.0/Problems/SET/SET597+3.p
22555,SET436-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET436-6.p
22556,SET350-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET350-6.p
22557,SET344-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET344-6.p
22558,SET422-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET422-6.p
22559,SET378-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET378-6.p
22560,SET946+1.rm,,12.0,27.0,,TPTP-v9.0.0/Problems/SET/SET946+1.rm
22561,SET781-2.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SET/SET781-2.p
22562,SET043^5.p, TH0_THM_NEQ_NAR,2.0,2.0,,TPTP-v9.0.0/Problems/SET/SET043^5.p
22563,SET572-6.rm,,,,,TPTP-v9.0.0/Problems/SET/SET572-6.rm
22564,SET736+4.p, FOF_THM_RFO_SEQ,29.0,135.0,,TPTP-v9.0.0/Problems/SET/SET736+4.p
22565,SET542-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET542-6.p
22566,SET224-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET224-6.p
22567,SET230-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET230-6.p
22568,SET722+4.p, FOF_THM_RFO_SEQ,29.0,132.0,,TPTP-v9.0.0/Problems/SET/SET722+4.p
22569,SET556-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET556-6.p
22570,SET218-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET218-6.p
22571,SET014^7.p, TH0_THM_EQU_NAR,126.0,678.0,,TPTP-v9.0.0/Problems/SET/SET014^7.p
22572,SET885+1.p, FOF_THM_RFO_SEQ,9.0,18.0,,TPTP-v9.0.0/Problems/SET/SET885+1.p
22573,SET891+1.p, FOF_THM_RFO_SEQ,10.0,12.0,,TPTP-v9.0.0/Problems/SET/SET891+1.p
22574,SET113+1.p, FOF_THM_RFO_SEQ,44.0,107.0,,TPTP-v9.0.0/Problems/SET/SET113+1.p
22575,SET002^3.p, TH0_THM_EQU_NAR,45.0,142.0,,TPTP-v9.0.0/Problems/SET/SET002^3.p
22576,SET032-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET032-6.p
22577,SET096^1.p, TH0_THM_EQU_NAR,29.0,41.0,,TPTP-v9.0.0/Problems/SET/SET096^1.p
22578,SET636+3.p, FOF_THM_RFO_SEQ,12.0,26.0,,TPTP-v9.0.0/Problems/SET/SET636+3.p
22579,SET144+3.p, FOF_THM_RFO_SEQ,9.0,20.0,,TPTP-v9.0.0/Problems/SET/SET144+3.p
22580,SET622+3.p, FOF_THM_RFO_SEQ,15.0,27.0,,TPTP-v9.0.0/Problems/SET/SET622+3.p
22581,SET679+3.p, FOF_THM_RFO_SEQ,24.0,82.0,,TPTP-v9.0.0/Problems/SET/SET679+3.p
22582,SET055-6.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET055-6.p
22583,SET041-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET041-6.p
22584,SET645+3.p, FOF_THM_RFO_SEQ,22.0,93.0,,TPTP-v9.0.0/Problems/SET/SET645+3.p
22585,SET069-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET069-6.p
22586,SET651+3.p, FOF_THM_RFO_SEQ,27.0,105.0,,TPTP-v9.0.0/Problems/SET/SET651+3.p
22587,SET597^5.p, TH0_THM_EQU_NAR,2.0,1.0,,TPTP-v9.0.0/Problems/SET/SET597^5.p
22588,SET114-7.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET114-7.p
22589,SET096-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET096-6.p
22590,SET082-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET082-6.p
22591,SET100-7.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET100-7.p
22592,SET686+3.p, FOF_THM_RFO_SEQ,28.0,122.0,,TPTP-v9.0.0/Problems/SET/SET686+3.p
22593,SET257-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET257-6.p
22594,SET745+4.p, FOF_THM_RFO_SEQ,29.0,145.0,,TPTP-v9.0.0/Problems/SET/SET745+4.p
22595,SET531-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET531-6.p
22596,SET751+4.p, FOF_THM_RFO_SEQ,29.0,133.0,,TPTP-v9.0.0/Problems/SET/SET751+4.p
22597,SET525-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET525-6.p
22598,SET243-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET243-6.p
22599,SET519-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET519-6.p
22600,SET294-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET294-6.p
22601,SET792+4.p, FOF_THM_RFO_SEQ,11.0,59.0,,TPTP-v9.0.0/Problems/SET/SET792+4.p
22602,SET926^7.p, TH0_THM_EQU_NAR,96.0,208.0,,TPTP-v9.0.0/Problems/SET/SET926^7.p
22603,SET280-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET280-6.p
22604,SET828-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET828-1.p
22605,SET058+1.rm,,,,,TPTP-v9.0.0/Problems/SET/SET058+1.rm
22606,SET323-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET323-6.p
22607,SET445-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET445-6.p
22608,SET451-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET451-6.p
22609,SET009-1.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET009-1.p
22610,SET143+4.p, FOF_THM_RFO_SEQ,12.0,30.0,,TPTP-v9.0.0/Problems/SET/SET143+4.p
22611,SET337-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET337-6.p
22612,SET479-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET479-6.p
22613,SET486-6.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SET/SET486-6.p
22614,SET492-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET492-6.p
22615,SET862-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET862-2.p
22616,SET636^5.p, TH0_THM_EQU_NAR,2.0,2.0,,TPTP-v9.0.0/Problems/SET/SET636^5.p
22617,SET816+4.p, FOF_THM_RFO_SEQ,21.0,70.0,,TPTP-v9.0.0/Problems/SET/SET816+4.p
22618,SET144^5.p, TH0_THM_EQU_NAR,2.0,1.0,,TPTP-v9.0.0/Problems/SET/SET144^5.p
22619,SET802+4.p, FOF_THM_RFO_SEQ,22.0,90.0,,TPTP-v9.0.0/Problems/SET/SET802+4.p
22620,SET622^5.p, TH0_THM_EQU_NAR,2.0,1.0,,TPTP-v9.0.0/Problems/SET/SET622^5.p
22621,SET941+1.p, FOF_THM_RFO_SEQ,7.0,15.0,,TPTP-v9.0.0/Problems/SET/SET941+1.p
22622,SET121-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET121-6.p
22623,SET355+4.p, FOF_THM_RFO_SEQ,12.0,31.0,,TPTP-v9.0.0/Problems/SET/SET355+4.p
22624,SET135-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET135-6.p
22625,SET955+1.p, FOF_THM_RFO_SEQ,9.0,18.0,,TPTP-v9.0.0/Problems/SET/SET955+1.p
22626,SET109-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET109-6.p
22627,SET969+1.p, FOF_THM_RFO_SEQ,15.0,27.0,,TPTP-v9.0.0/Problems/SET/SET969+1.p
22628,SET060-7.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET060-7.p
22629,SET074-7.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET074-7.p
22630,SET996+1.p, FOF_THM_RFO_SEQ,34.0,84.0,,TPTP-v9.0.0/Problems/SET/SET996+1.p
22631,SET997+1.p, FOF_THM_RFO_SEQ,32.0,77.0,,TPTP-v9.0.0/Problems/SET/SET997+1.p
22632,SET075-7.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET075-7.p
22633,SET061-7.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET061-7.p
22634,SET983+1.p, FOF_THM_RFO_SEQ,8.0,14.0,,TPTP-v9.0.0/Problems/SET/SET983+1.p
22635,SET055^12.p, TH0_THM_EQU_NAR,142.0,598.0,,TPTP-v9.0.0/Problems/SET/SET055^12.p
22636,SET108-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET108-6.p
22637,SET968+1.p, FOF_THM_RFO_SEQ,9.0,12.0,,TPTP-v9.0.0/Problems/SET/SET968+1.p
22638,SET134-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET134-6.p
22639,SET954+1.p, FOF_THM_RFO_SEQ,8.0,12.0,,TPTP-v9.0.0/Problems/SET/SET954+1.p
22640,SET940+1.p, FOF_THM_RFO_SEQ,9.0,11.0,,TPTP-v9.0.0/Problems/SET/SET940+1.p
22641,SET120-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET120-6.p
22642,SET803+4.p, FOF_THM_RFO_SEQ,11.0,61.0,,TPTP-v9.0.0/Problems/SET/SET803+4.p
22643,SET623^5.p, TH0_THM_EQU_NAR,2.0,1.0,,TPTP-v9.0.0/Problems/SET/SET623^5.p
22644,SET817+4.p, FOF_THM_RFO_SEQ,23.0,76.0,,TPTP-v9.0.0/Problems/SET/SET817+4.p
22645,SET493-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET493-6.p
22646,SET863-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET863-2.p
22647,SET487-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET487-6.p
22648,SET004^4.p, TH0_THM_EQU_NAR,71.0,270.0,,TPTP-v9.0.0/Problems/SET/SET004^4.p
22649,SET478-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET478-6.p
22650,SET008-1.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET008-1.p
22651,SET450-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET450-6.p
22652,SET336-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET336-6.p
22653,SET322-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET322-6.p
22654,SET156+4.p, FOF_THM_RFO_SEQ,12.0,32.0,,TPTP-v9.0.0/Problems/SET/SET156+4.p
22655,SET444-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET444-6.p
22656,SET829-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET829-1.p
22657,SET793+4.p, FOF_THM_RFO_SEQ,11.0,59.0,,TPTP-v9.0.0/Problems/SET/SET793+4.p
22658,SET281-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET281-6.p
22659,SET295-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET295-6.p
22660,SET557^1.p, TH0_THM_EQU_NAR,1.0,1.0,,TPTP-v9.0.0/Problems/SET/SET557^1.p
22661,SET518-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET518-6.p
22662,SET524-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET524-6.p
22663,SET750+4.p, FOF_THM_RFO_SEQ,29.0,133.0,,TPTP-v9.0.0/Problems/SET/SET750+4.p
22664,SET242-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET242-6.p
22665,SET256-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET256-6.p
22666,SET530-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET530-6.p
22667,SET744+4.p, FOF_THM_RFO_SEQ,29.0,134.0,,TPTP-v9.0.0/Problems/SET/SET744+4.p
22668,SET083-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET083-6.p
22669,SET017-4.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET017-4.p
22670,SET101-7.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET101-7.p
22671,SET115-7.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET115-7.p
22672,SET097-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET097-6.p
22673,SET596^5.p, TH0_THM_EQU_NAR,2.0,4.0,,TPTP-v9.0.0/Problems/SET/SET596^5.p
22674,SET650+3.p, FOF_THM_RFO_SEQ,27.0,107.0,,TPTP-v9.0.0/Problems/SET/SET650+3.p
22675,SET068-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET068-6.p
22676,SET644+3.p, FOF_THM_RFO_SEQ,28.0,119.0,,TPTP-v9.0.0/Problems/SET/SET644+3.p
22677,SET582^5.p, TH0_THM_EQU_NAR,2.0,1.0,,TPTP-v9.0.0/Problems/SET/SET582^5.p
22678,SET040-6.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET040-6.p
22679,SET054-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET054-6.p
22680,SET678+3.p, FOF_THM_RFO_SEQ,39.0,152.0,,TPTP-v9.0.0/Problems/SET/SET678+3.p
22681,SET056-6.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SET/SET056-6.p
22682,SET652+3.p, FOF_THM_RFO_SEQ,27.0,105.0,,TPTP-v9.0.0/Problems/SET/SET652+3.p
