,Problem,spc,n_formulae,n_atoms,n_clauses,n_literals,n_variables,full_file_name,problem_form,expected_szs,logic_order,equality,arithmetic,horness
18611,LCL655+1.020.p, FOF_CSA_RFO_NEQ,2.0,2211.0,,,1892.0,TPTP-v9.0.0/Problems/LCL/LCL655+1.020.p,FOF,CSA,RFO,NEQ,,
18612,LCL258-3.p, CNF_UNS_RFO_SEQ_HRN,,,9.0,12.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL258-3.p,CNF,UNS,RFO,SEQ,HRN,
18613,LCL630^1.p, TH0_THM_EQU_NAR,56.0,161.0,,,41.0,TPTP-v9.0.0/Problems/LCL/LCL630^1.p,TH0,THM,EQU,NAR,,
18614,LCL624^1.p, TH0_THM_EQU_NAR,36.0,47.0,,,39.0,TPTP-v9.0.0/Problems/LCL/LCL624^1.p,TH0,THM,EQU,NAR,,
18615,LCL443-2.p, CNF_UNS_RFO_NEQ_HRN,,,8.0,13.0,18.0,TPTP-v9.0.0/Problems/LCL/LCL443-2.p,CNF,UNS,RFO,NEQ,HRN,
18616,LCL227-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL227-1.p,CNF,UNS,RFO,NEQ,HRN,
18617,LCL467^7.p, TH0_THM_EQU_NAR,171.0,969.0,,,258.0,TPTP-v9.0.0/Problems/LCL/LCL467^7.p,TH0,THM,EQU,NAR,,
18618,LCL310-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL310-3.p,CNF,UNS,RFO,SEQ,HRN,
18619,LCL384-1.p, CNF_UNS_RFO_NEQ_HRN,,,5.0,7.0,8.0,TPTP-v9.0.0/Problems/LCL/LCL384-1.p,CNF,UNS,RFO,NEQ,HRN,
18620,LCL390-1.p, CNF_UNS_RFO_NEQ_HRN,,,5.0,7.0,8.0,TPTP-v9.0.0/Problems/LCL/LCL390-1.p,CNF,UNS,RFO,NEQ,HRN,
18621,LCL026-10.p, CNF_UNS_RFO_PEQ_UEQ,,,6.0,6.0,11.0,TPTP-v9.0.0/Problems/LCL/LCL026-10.p,CNF,UNS,RFO,PEQ,UEQ,
18622,LCL687+1.001.p, FOF_CSA_RFO_NEQ,3.0,12.0,,,10.0,TPTP-v9.0.0/Problems/LCL/LCL687+1.001.p,FOF,CSA,RFO,NEQ,,
18623,LCL304-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL304-3.p,CNF,UNS,RFO,SEQ,HRN,
18624,LCL338-3.p, CNF_SAT_RFO_EQU_NUE,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL338-3.p,CNF,SAT,RFO,EQU,NUE,
18625,LCL421-1.p, CNF_UNS_RFO_NEQ_HRN,,,6.0,8.0,11.0,TPTP-v9.0.0/Problems/LCL/LCL421-1.p,CNF,UNS,RFO,NEQ,HRN,
18626,LCL435-1.p, CNF_UNS_RFO_SEQ_NHN,,,1374.0,2584.0,1965.0,TPTP-v9.0.0/Problems/LCL/LCL435-1.p,CNF,UNS,RFO,SEQ,NHN,
18627,LCL676+1.010.p, FOF_THM_RFO_NEQ,3.0,430.0,,,156.0,TPTP-v9.0.0/Problems/LCL/LCL676+1.010.p,FOF,THM,RFO,NEQ,,
18628,LCL637+1.020.p, FOF_CSA_RFO_NEQ,1.0,9263.0,,,1933.0,TPTP-v9.0.0/Problems/LCL/LCL637+1.020.p,FOF,CSA,RFO,NEQ,,
18629,LCL409-1.p, CNF_SAT_RFO_PEQ_UEQ,,,10.0,10.0,22.0,TPTP-v9.0.0/Problems/LCL/LCL409-1.p,CNF,SAT,RFO,PEQ,UEQ,
18630,LCL666+1.010.p, FOF_THM_RFO_NEQ,2.0,1707.0,,,498.0,TPTP-v9.0.0/Problems/LCL/LCL666+1.010.p,FOF,THM,RFO,NEQ,,
18631,LCL186-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL186-1.p,CNF,UNS,RFO,NEQ,HRN,
18632,LCL838-1.p, CNF_UNS_RFO_SEQ_NHN,,,442.0,859.0,1177.0,TPTP-v9.0.0/Problems/LCL/LCL838-1.p,CNF,UNS,RFO,SEQ,NHN,
18633,LCL414+1.p, FOF_THM_RFO_NEQ,1.0,7.0,,,10.0,TPTP-v9.0.0/Problems/LCL/LCL414+1.p,FOF,THM,RFO,NEQ,,
18634,LCL192-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL192-1.p,CNF,UNS,RFO,NEQ,HRN,
18635,LCL084-2.p, CNF_UNS_RFO_NEQ_HRN,,,4.0,6.0,7.0,TPTP-v9.0.0/Problems/LCL/LCL084-2.p,CNF,UNS,RFO,NEQ,HRN,
18636,LCL757_5.p, TF1_UNK_EQU_NAR,147.0,231.0,,,388.0,TPTP-v9.0.0/Problems/LCL/LCL757_5.p,TF1,UNK,EQU,NAR,,
18637,LCL804-1.p, CNF_UNS_RFO_SEQ_NHN,,,1156.0,2638.0,3602.0,TPTP-v9.0.0/Problems/LCL/LCL804-1.p,CNF,UNS,RFO,SEQ,NHN,
18638,LCL810-1.p, CNF_UNS_RFO_SEQ_NHN,,,432.0,758.0,1449.0,TPTP-v9.0.0/Problems/LCL/LCL810-1.p,CNF,UNS,RFO,SEQ,NHN,
18639,LCL145-1.p, CNF_UNS_RFO_SEQ_HRN,,,9.0,11.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL145-1.p,CNF,UNS,RFO,SEQ,HRN,
18640,LCL961_11.p, TF0_THM_NEQ_NAR,7.0,11.0,,,8.0,TPTP-v9.0.0/Problems/LCL/LCL961_11.p,TF0,THM,NEQ,NAR,,
18641,LCL151-1.p, CNF_UNS_RFO_SEQ_HRN,,,9.0,11.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL151-1.p,CNF,UNS,RFO,SEQ,HRN,
18642,LCL585^1.p, TH0_THM_EQU_NAR,40.0,51.0,,,36.0,TPTP-v9.0.0/Problems/LCL/LCL585^1.p,TH0,THM,EQU,NAR,,
18643,LCL179-1.p, CNF_SAT_RFO_NEQ,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL179-1.p,CNF,SAT,RFO,NEQ,,
18644,LCL794_5.p, TF1_THM_EQU_NAR,166.0,229.0,,,368.0,TPTP-v9.0.0/Problems/LCL/LCL794_5.p,TF1,THM,EQU,NAR,,
18645,LCL780_5.p, TF1_UNK_EQU_NAR,167.0,235.0,,,261.0,TPTP-v9.0.0/Problems/LCL/LCL780_5.p,TF1,UNK,EQU,NAR,,
18646,LCL591^1.p, TH0_THM_EQU_NAR,36.0,40.0,,,38.0,TPTP-v9.0.0/Problems/LCL/LCL591^1.p,TH0,THM,EQU,NAR,,
18647,LCL781_5.p, TF1_UNK_EQU_NAR,177.0,211.0,,,339.0,TPTP-v9.0.0/Problems/LCL/LCL781_5.p,TF1,UNK,EQU,NAR,,
18648,LCL590^1.p, TH0_THM_EQU_NAR,39.0,53.0,,,36.0,TPTP-v9.0.0/Problems/LCL/LCL590^1.p,TH0,THM,EQU,NAR,,
18649,LCL178-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL178-1.p,CNF,UNS,RFO,NEQ,HRN,
18650,LCL584^1.p, TH0_THM_EQU_NAR,40.0,51.0,,,36.0,TPTP-v9.0.0/Problems/LCL/LCL584^1.p,TH0,THM,EQU,NAR,,
18651,LCL795_5.p, TF1_THM_EQU_NAR,166.0,229.0,,,368.0,TPTP-v9.0.0/Problems/LCL/LCL795_5.p,TF1,THM,EQU,NAR,,
18652,LCL150-1.p, CNF_UNS_RFO_SEQ_HRN,,,9.0,11.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL150-1.p,CNF,UNS,RFO,SEQ,HRN,
18653,LCL144-1.p, CNF_UNS_RFO_SEQ_NHN,,,10.0,14.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL144-1.p,CNF,UNS,RFO,SEQ,NHN,
18654,LCL961^11.p, TH0_THM_EQU_NAR,24.0,36.0,,,25.0,TPTP-v9.0.0/Problems/LCL/LCL961^11.p,TH0,THM,EQU,NAR,,
18655,LCL811-1.p, CNF_UNS_RFO_SEQ_NHN,,,432.0,758.0,1449.0,TPTP-v9.0.0/Problems/LCL/LCL811-1.p,CNF,UNS,RFO,SEQ,NHN,
18656,LCL289-10.p, CNF_UNS_RFO_PEQ_UEQ,,,12.0,12.0,23.0,TPTP-v9.0.0/Problems/LCL/LCL289-10.p,CNF,UNS,RFO,PEQ,UEQ,
18657,LCL805-1.p, CNF_UNS_RFO_SEQ_NHN,,,919.0,1904.0,2505.0,TPTP-v9.0.0/Problems/LCL/LCL805-1.p,CNF,UNS,RFO,SEQ,NHN,
18658,LCL756_5.p, TF1_THM_EQU_NAR,151.0,294.0,,,334.0,TPTP-v9.0.0/Problems/LCL/LCL756_5.p,TF1,THM,EQU,NAR,,
18659,LCL645+1.005.p, FOF_CSA_RFO_NEQ,1.0,443.0,,,215.0,TPTP-v9.0.0/Problems/LCL/LCL645+1.005.p,FOF,CSA,RFO,NEQ,,
18660,LCL193-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL193-1.p,CNF,UNS,RFO,NEQ,HRN,
18661,LCL187-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL187-1.p,CNF,UNS,RFO,NEQ,HRN,
18662,LCL655+1.005.p, FOF_CSA_RFO_NEQ,2.0,291.0,,,212.0,TPTP-v9.0.0/Problems/LCL/LCL655+1.005.p,FOF,CSA,RFO,NEQ,,
18663,LCL839-1.p, CNF_UNS_RFO_SEQ_NHN,,,389.0,776.0,973.0,TPTP-v9.0.0/Problems/LCL/LCL839-1.p,CNF,UNS,RFO,SEQ,NHN,
18664,LCL408-1.p, CNF_SAT_RFO_EQU_NUE,,,8.0,10.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL408-1.p,CNF,SAT,RFO,EQU,NUE,
18665,LCL682+1.010.p, FOF_THM_RFO_NEQ,3.0,1153.0,,,864.0,TPTP-v9.0.0/Problems/LCL/LCL682+1.010.p,FOF,THM,RFO,NEQ,,
18666,LCL434-1.p, CNF_UNS_RFO_SEQ_NHN,,,1375.0,2585.0,1965.0,TPTP-v9.0.0/Problems/LCL/LCL434-1.p,CNF,UNS,RFO,SEQ,NHN,
18667,LCL906-1.rm, CNF_SAT_RFO_EQU_NUE,,32.0,20.0,,38.0,TPTP-v9.0.0/Problems/LCL/LCL906-1.rm,CNF,SAT,RFO,EQU,NUE,
18668,LCL420-1.p, CNF_UNS_RFO_NEQ_HRN,,,6.0,8.0,11.0,TPTP-v9.0.0/Problems/LCL/LCL420-1.p,CNF,UNS,RFO,NEQ,HRN,
18669,LCL654+1.015.p, FOF_THM_RFO_NEQ,2.0,1066.0,,,932.0,TPTP-v9.0.0/Problems/LCL/LCL654+1.015.p,FOF,THM,RFO,NEQ,,
18670,LCL339-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL339-3.p,CNF,UNS,RFO,SEQ,HRN,
18671,LCL644+1.015.p, FOF_THM_RFO_NEQ,1.0,655.0,,,230.0,TPTP-v9.0.0/Problems/LCL/LCL644+1.015.p,FOF,THM,RFO,NEQ,,
18672,LCL673+1.001.p, FOF_CSA_RFO_NEQ,3.0,70.0,,,43.0,TPTP-v9.0.0/Problems/LCL/LCL673+1.001.p,FOF,CSA,RFO,NEQ,,
18673,LCL391-1.p, CNF_UNS_RFO_NEQ_HRN,,,5.0,7.0,8.0,TPTP-v9.0.0/Problems/LCL/LCL391-1.p,CNF,UNS,RFO,NEQ,HRN,
18674,LCL231-10.p, CNF_UNS_RFO_PEQ_UEQ,,,10.0,10.0,19.0,TPTP-v9.0.0/Problems/LCL/LCL231-10.p,CNF,UNS,RFO,PEQ,UEQ,
18675,LCL305-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL305-3.p,CNF,UNS,RFO,SEQ,HRN,
18676,LCL311-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL311-3.p,CNF,UNS,RFO,SEQ,HRN,
18677,LCL663+1.001.p, FOF_CSA_EPR_NEQ,1.0,1.0,,,1.0,TPTP-v9.0.0/Problems/LCL/LCL663+1.001.p,FOF,CSA,EPR,NEQ,,
18678,LCL385-1.p, CNF_UNS_RFO_NEQ_HRN,,,5.0,7.0,8.0,TPTP-v9.0.0/Problems/LCL/LCL385-1.p,CNF,UNS,RFO,NEQ,HRN,
18679,LCL466^7.p, TH0_THM_EQU_NAR,171.0,969.0,,,258.0,TPTP-v9.0.0/Problems/LCL/LCL466^7.p,TH0,THM,EQU,NAR,,
18680,LCL226-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL226-1.p,CNF,UNS,RFO,NEQ,HRN,
18681,LCL636+1.015.p, FOF_THM_RFO_NEQ,1.0,5354.0,,,1128.0,TPTP-v9.0.0/Problems/LCL/LCL636+1.015.p,FOF,THM,RFO,NEQ,,
18682,LCL442-2.p, CNF_UNS_RFO_NEQ_NHN,,,12.0,26.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL442-2.p,CNF,UNS,RFO,NEQ,NHN,
18683,LCL625^1.p, TH0_THM_EQU_NAR,80.0,101.0,,,109.0,TPTP-v9.0.0/Problems/LCL/LCL625^1.p,TH0,THM,EQU,NAR,,
18684,LCL259-3.p, CNF_UNS_RFO_SEQ_HRN,,,9.0,12.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL259-3.p,CNF,UNS,RFO,SEQ,HRN,
18685,LCL631^1.p, TH0_THM_EQU_NAR,56.0,165.0,,,41.0,TPTP-v9.0.0/Problems/LCL/LCL631^1.p,TH0,THM,EQU,NAR,,
18686,LCL619^1.p, TH0_THM_EQU_NAR,37.0,50.0,,,41.0,TPTP-v9.0.0/Problems/LCL/LCL619^1.p,TH0,THM,EQU,NAR,,
18687,LCL271-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL271-3.p,CNF,UNS,RFO,SEQ,HRN,
18688,LCL628^1.rm,,36.0,233.0,,,39.0,TPTP-v9.0.0/Problems/LCL/LCL628^1.rm,,,,,,
18689,LCL265-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL265-3.p,CNF,UNS,RFO,SEQ,HRN,
18690,LCL018-1.p, CNF_UNS_RFO_NEQ_HRN,,,3.0,5.0,5.0,TPTP-v9.0.0/Problems/LCL/LCL018-1.p,CNF,UNS,RFO,NEQ,HRN,
18691,LCL637+1.005.p, FOF_CSA_RFO_NEQ,1.0,713.0,,,148.0,TPTP-v9.0.0/Problems/LCL/LCL637+1.005.p,FOF,CSA,RFO,NEQ,,
18692,LCL839_5.p, TF1_THM_EQU_NAR,158.0,220.0,,,333.0,TPTP-v9.0.0/Problems/LCL/LCL839_5.p,TF1,THM,EQU,NAR,,
18693,LCL811_5.p, TF1_THM_EQU_NAR,164.0,182.0,,,337.0,TPTP-v9.0.0/Problems/LCL/LCL811_5.p,TF1,THM,EQU,NAR,,
18694,LCL024-1.p, CNF_UNS_RFO_NEQ_HRN,,,3.0,5.0,5.0,TPTP-v9.0.0/Problems/LCL/LCL024-1.p,CNF,UNS,RFO,NEQ,HRN,
18695,LCL649+1.010.p, FOF_CSA_RFO_NEQ,1.0,1707.0,,,498.0,TPTP-v9.0.0/Problems/LCL/LCL649+1.010.p,FOF,CSA,RFO,NEQ,,
18696,LCL030-1.p, CNF_UNS_RFO_NEQ_HRN,,,6.0,8.0,10.0,TPTP-v9.0.0/Problems/LCL/LCL030-1.p,CNF,UNS,RFO,NEQ,HRN,
18697,LCL659+1.010.p, FOF_CSA_RFO_NEQ,2.0,236.0,,,154.0,TPTP-v9.0.0/Problems/LCL/LCL659+1.010.p,FOF,CSA,RFO,NEQ,,
18698,LCL756-1.p, CNF_UNS_RFO_SEQ_NHN,,,755.0,1864.0,2116.0,TPTP-v9.0.0/Problems/LCL/LCL756-1.p,CNF,UNS,RFO,SEQ,NHN,
18699,LCL805_5.p, TF1_THM_EQU_NAR,163.0,194.0,,,375.0,TPTP-v9.0.0/Problems/LCL/LCL805_5.p,TF1,THM,EQU,NAR,,
18700,LCL549+1.p, FOF_THM_RFO_SEQ,89.0,156.0,,,110.0,TPTP-v9.0.0/Problems/LCL/LCL549+1.p,FOF,THM,RFO,SEQ,,
18701,LCL781-1.p, CNF_UNS_RFO_SEQ_NHN,,,407.0,849.0,1008.0,TPTP-v9.0.0/Problems/LCL/LCL781-1.p,CNF,UNS,RFO,SEQ,NHN,
18702,LCL270-10.p, CNF_UNS_RFO_PEQ_UEQ,,,12.0,12.0,23.0,TPTP-v9.0.0/Problems/LCL/LCL270-10.p,CNF,UNS,RFO,PEQ,UEQ,
18703,LCL561+1.p, FOF_THM_RFO_SEQ,77.0,144.0,,,110.0,TPTP-v9.0.0/Problems/LCL/LCL561+1.p,FOF,THM,RFO,SEQ,,
18704,LCL575+1.p, FOF_THM_RFO_SEQ,52.0,90.0,,,55.0,TPTP-v9.0.0/Problems/LCL/LCL575+1.p,FOF,THM,RFO,SEQ,,
18705,LCL795-1.p, CNF_UNS_RFO_SEQ_NHN,,,920.0,2198.0,2876.0,TPTP-v9.0.0/Problems/LCL/LCL795-1.p,CNF,UNS,RFO,SEQ,NHN,
18706,LCL563+1.p, FOF_THM_RFO_SEQ,77.0,144.0,,,110.0,TPTP-v9.0.0/Problems/LCL/LCL563+1.p,FOF,THM,RFO,SEQ,,
18707,LCL783-1.p, CNF_UNS_RFO_SEQ_NHN,,,313.0,636.0,970.0,TPTP-v9.0.0/Problems/LCL/LCL783-1.p,CNF,UNS,RFO,SEQ,NHN,
18708,LCL797-1.p, CNF_UNS_RFO_SEQ_NHN,,,426.0,811.0,1130.0,TPTP-v9.0.0/Problems/LCL/LCL797-1.p,CNF,UNS,RFO,SEQ,NHN,
18709,LCL577+1.p, FOF_CSA_RFO_SEQ,48.0,86.0,,,55.0,TPTP-v9.0.0/Problems/LCL/LCL577+1.p,FOF,CSA,RFO,SEQ,,
18710,LCL026-1.p, CNF_UNS_RFO_NEQ_HRN,,,5.0,7.0,8.0,TPTP-v9.0.0/Problems/LCL/LCL026-1.p,CNF,UNS,RFO,NEQ,HRN,
18711,LCL813_5.p, TF1_THM_EQU_NAR,165.0,214.0,,,348.0,TPTP-v9.0.0/Problems/LCL/LCL813_5.p,TF1,THM,EQU,NAR,,
18712,LCL807_5.p, TF1_THM_EQU_NAR,181.0,227.0,,,371.0,TPTP-v9.0.0/Problems/LCL/LCL807_5.p,TF1,THM,EQU,NAR,,
18713,LCL754-1.p, CNF_UNS_RFO_SEQ_NHN,,,718.0,1891.0,1920.0,TPTP-v9.0.0/Problems/LCL/LCL754-1.p,CNF,UNS,RFO,SEQ,NHN,
18714,LCL032-1.p, CNF_UNS_RFO_NEQ_HRN,,,3.0,5.0,7.0,TPTP-v9.0.0/Problems/LCL/LCL032-1.p,CNF,UNS,RFO,NEQ,HRN,
18715,LCL768-1.p, CNF_UNS_RFO_SEQ_NHN,,,494.0,888.0,1362.0,TPTP-v9.0.0/Problems/LCL/LCL768-1.p,CNF,UNS,RFO,SEQ,NHN,
18716,LCL084-10.p, CNF_UNS_RFO_PEQ_UEQ,,,5.0,5.0,10.0,TPTP-v9.0.0/Problems/LCL/LCL084-10.p,CNF,UNS,RFO,PEQ,UEQ,
18717,LCL273-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL273-3.p,CNF,UNS,RFO,SEQ,HRN,
18718,LCL250-10.p, CNF_UNS_RFO_PEQ_UEQ,,,11.0,11.0,21.0,TPTP-v9.0.0/Problems/LCL/LCL250-10.p,CNF,UNS,RFO,PEQ,UEQ,
18719,LCL267-3.p, CNF_SAT_RFO_EQU_NUE,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL267-3.p,CNF,SAT,RFO,EQU,NUE,
18720,LCL687+1.020.p, FOF_CSA_RFO_NEQ,3.0,697.0,,,238.0,TPTP-v9.0.0/Problems/LCL/LCL687+1.020.p,FOF,CSA,RFO,NEQ,,
18721,LCL633^1.p, TH0_CSA_EQU_NAR,44.0,58.0,,,49.0,TPTP-v9.0.0/Problems/LCL/LCL633^1.p,TH0,CSA,EQU,NAR,,
18722,LCL315-10.p, CNF_UNS_RFO_PEQ_UEQ,,,12.0,12.0,23.0,TPTP-v9.0.0/Problems/LCL/LCL315-10.p,CNF,UNS,RFO,PEQ,UEQ,
18723,LCL637+1.001.p, FOF_CSA_RFO_NEQ,1.0,67.0,,,14.0,TPTP-v9.0.0/Problems/LCL/LCL637+1.001.p,FOF,CSA,RFO,NEQ,,
18724,LCL224-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL224-1.p,CNF,UNS,RFO,NEQ,HRN,
18725,LCL464^7.p, TH0_THM_EQU_NAR,171.0,969.0,,,258.0,TPTP-v9.0.0/Problems/LCL/LCL464^7.p,TH0,THM,EQU,NAR,,
18726,LCL230-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL230-1.p,CNF,UNS,RFO,NEQ,HRN,
18727,LCL440-2.p, CNF_UNS_RFO_NEQ_HRN,,,2.0,2.0,3.0,TPTP-v9.0.0/Problems/LCL/LCL440-2.p,CNF,UNS,RFO,NEQ,HRN,
18728,LCL218-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL218-1.p,CNF,UNS,RFO,NEQ,HRN,
18729,LCL298-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL298-3.p,CNF,UNS,RFO,SEQ,HRN,
18730,LCL307-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL307-3.p,CNF,UNS,RFO,SEQ,HRN,
18731,LCL672+1.015.p, FOF_THM_RFO_NEQ,3.0,3889.0,,,2345.0,TPTP-v9.0.0/Problems/LCL/LCL672+1.015.p,FOF,THM,RFO,NEQ,,
18732,LCL393-1.p, CNF_UNS_RFO_NEQ_HRN,,,5.0,7.0,8.0,TPTP-v9.0.0/Problems/LCL/LCL393-1.p,CNF,UNS,RFO,NEQ,HRN,
18733,LCL387-1.p, CNF_UNS_RFO_NEQ_HRN,,,5.0,7.0,8.0,TPTP-v9.0.0/Problems/LCL/LCL387-1.p,CNF,UNS,RFO,NEQ,HRN,
18734,LCL662+1.015.p, FOF_THM_RFO_NEQ,2.0,5064.0,,,4979.0,TPTP-v9.0.0/Problems/LCL/LCL662+1.015.p,FOF,THM,RFO,NEQ,,
18735,LCL313-3.p, CNF_UNS_RFO_SEQ_HRN,,,11.0,14.0,20.0,TPTP-v9.0.0/Problems/LCL/LCL313-3.p,CNF,UNS,RFO,SEQ,HRN,
18736,LCL655+1.001.p, FOF_CSA_RFO_NEQ,2.0,45.0,,,30.0,TPTP-v9.0.0/Problems/LCL/LCL655+1.001.p,FOF,CSA,RFO,NEQ,,
18737,LCL645+1.001.p, FOF_CSA_EPR_NEQ,1.0,8.0,,,5.0,TPTP-v9.0.0/Problems/LCL/LCL645+1.001.p,FOF,CSA,EPR,NEQ,,
18738,LCL436-1.p, CNF_UNS_RFO_SEQ_NHN,,,1374.0,2584.0,1965.0,TPTP-v9.0.0/Problems/LCL/LCL436-1.p,CNF,UNS,RFO,SEQ,NHN,
18739,LCL422-1.p, CNF_UNS_RFO_NEQ_HRN,,,6.0,8.0,11.0,TPTP-v9.0.0/Problems/LCL/LCL422-1.p,CNF,UNS,RFO,NEQ,HRN,
18740,LCL378-1.p, CNF_UNS_RFO_NEQ_HRN,,,5.0,7.0,8.0,TPTP-v9.0.0/Problems/LCL/LCL378-1.p,CNF,UNS,RFO,NEQ,HRN,
18741,LCL191-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL191-1.p,CNF,UNS,RFO,NEQ,HRN,
18742,LCL211-10.p, CNF_UNS_RFO_PEQ_UEQ,,,10.0,10.0,19.0,TPTP-v9.0.0/Problems/LCL/LCL211-10.p,CNF,UNS,RFO,PEQ,UEQ,
18743,LCL768_5.p, TF1_THM_EQU_NAR,159.0,232.0,,,421.0,TPTP-v9.0.0/Problems/LCL/LCL768_5.p,TF1,THM,EQU,NAR,,
18744,LCL579^1.p, TH0_THM_NEQ_NAR,1.0,0.0,,,4.0,TPTP-v9.0.0/Problems/LCL/LCL579^1.p,TH0,THM,NEQ,NAR,,
18745,LCL185-1.p, CNF_UNS_RFO_NEQ_HRN,,,9.0,14.0,17.0,TPTP-v9.0.0/Problems/LCL/LCL185-1.p,CNF,UNS,RFO,NEQ,HRN,
18746,LCL663+1.005.p, FOF_CSA_RFO_NEQ,2.0,64.0,,,56.0,TPTP-v9.0.0/Problems/LCL/LCL663+1.005.p,FOF,CSA,RFO,NEQ,,
18747,LCL813-1.p, CNF_UNS_RFO_SEQ_NHN,,,936.0,2217.0,2952.0,TPTP-v9.0.0/Problems/LCL/LCL813-1.p,CNF,UNS,RFO,SEQ,NHN,
18748,LCL673+1.005.p, FOF_CSA_RFO_NEQ,3.0,684.0,,,405.0,TPTP-v9.0.0/Problems/LCL/LCL673+1.005.p,FOF,CSA,RFO,NEQ,,
18749,LCL754_5.p, TF1_UNK_EQU_NAR,177.0,305.0,,,311.0,TPTP-v9.0.0/Problems/LCL/LCL754_5.p,TF1,UNK,EQU,NAR,,
18750,LCL807-1.p, CNF_UNS_RFO_SEQ_NHN,,,273.0,561.0,762.0,TPTP-v9.0.0/Problems/LCL/LCL807-1.p,CNF,UNS,RFO,SEQ,NHN,
18751,LCL152-1.p, CNF_UNS_RFO_SEQ_HRN,,,9.0,11.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL152-1.p,CNF,UNS,RFO,SEQ,HRN,
18752,LCL146-1.p, CNF_UNS_RFO_SEQ_HRN,,,9.0,11.0,16.0,TPTP-v9.0.0/Problems/LCL/LCL146-1.p,CNF,UNS,RFO,SEQ,HRN,
18753,LCL592^1.p, TH0_THM_EQU_NAR,36.0,44.0,,,39.0,TPTP-v9.0.0/Problems/LCL/LCL592^1.p,TH0,THM,EQU,NAR,,
18754,LCL783_5.p, TF1_UNK_EQU_NAR,171.0,235.0,,,384.0,TPTP-v9.0.0/Problems/LCL/LCL783_5.p,TF1,UNK,EQU,NAR,,
18755,LCL797_5.p, TF1_UNK_EQU_NAR,172.0,239.0,,,371.0,TPTP-v9.0.0/Problems/LCL/LCL797_5.p,TF1,UNK,EQU,NAR,,
18756,LCL586^1.p, TH0_THM_EQU_NAR,39.0,48.0,,,36.0,TPTP-v9.0.0/Problems/LCL/LCL586^1.p,TH0,THM,EQU,NAR,,
18757,LCL796_5.p, TF1_THM_EQU_NAR,166.0,217.0,,,320.0,TPTP-v9.0.0/Problems/LCL/LCL796_5.p,TF1,THM,EQU,NAR,,
